UserEmail,MINA,POL,POL,AVX,USDT,ETH,PEPE
robert.brown29@outlook.com,37356.1,3196.57,5493.9,34455.4,11125.17,30812.98,9175.53
emily.jones88@gmail.com,5359.72,14015.01,13653.8,27571.15,9436.29,14004.71,14401.52
jane.davis46@protonmail.com,47857.99,18163.83,200.25,7480.86,47886.69,15839.74,18124.12
emily.miller7@gmail.com,46340.22,5462.29,38970.52,49393.32,41811.74,42254.55,11338.72
sarah.jones21@gmail.com,12774.24,29917.46,41503.59,30345.18,47830.57,33886.71,15068.94
emily.williams34@protonmail.com,23111.57,8634.87,28318.5,9000.56,4463.78,25867.87,43373.23
michael.wilson32@gmail.com,2263.53,12776.53,42858.12,44621.86,44732.15,1785.17,46066.14
david.miller29@outlook.com,18879.02,2097.28,40639.89,28724.92,5234.46,49122.64,29887.38
jane.johnson48@protonmail.com,21614.93,28367.89,47767.36,14049.37,44814.46,41932.15,23695.12
jane.brown95@yahoo.com,20070.2,40256.78,1199.73,9568.44,27226.45,44758.36,1852.92
jane.brown20@outlook.com,47832.78,23545.68,32575.36,21733.79,20300.91,13287.08,19564.18
robert.johnson28@protonmail.com,10624.64,37815.18,45580.3,12681.53,48899.27,45044.47,23414.51
jane.rodriguez37@outlook.com,22027.47,49552.64,49485.38,7489.35,45566.96,42813.29,13332.16
jane.wilson42@gmail.com,34125.07,11692.38,23419.4,11240.52,41933.43,35816.99,28142.21
michael.davis35@gmail.com,8555.57,1478.71,25075.35,13964.46,13564.65,19753.68,17456.53
john.johnson47@outlook.com,34511.41,3592.51,19220.49,30248.03,10246.91,4338.72,22921.44
alex.brown45@gmail.com,48197.77,17354.35,48940.15,28659.3,14060.01,919.56,8043.12
emily.jones7@yahoo.com,44278.99,22960.1,30635.54,8456.61,743.49,3427.59,15857.88
john.rodriguez38@protonmail.com,13464.22,39698.68,39341.17,30410.76,1044.88,6821.24,1361.8
chris.jones92@outlook.com,48407.59,41899.01,4250.78,43552.32,36875.71,15095.06,45083.58
lisa.johnson13@gmail.com,9301.81,10426.81,8450.13,19544.39,39480.29,29026.49,7191.81
michael.miller44@outlook.com,11823.11,42248.89,38612.93,14843.76,34592.01,22139.03,49436.51
jane.wilson52@outlook.com,4204.29,32789.3,1070.02,27464.69,46952.73,20011.05,19859.32
michael.jones4@yahoo.com,4663.98,31.23,24245.52,39809.54,39035.04,27783.74,23180.03
sarah.smith78@gmail.com,10524.51,42525.87,26459.89,8610.75,38441.07,35357.56,36042.31
michael.wilson97@protonmail.com,5712.17,12873.81,15367.95,43657.68,20433.62,13582.63,34952.37
emily.johnson59@protonmail.com,29466.64,13429.9,35019.95,19343.88,5977.76,42172.21,20699.24
alex.davis39@gmail.com,18780.42,30214.21,21923.56,5876.57,32211.11,35371.75,15117.73
alex.rodriguez45@protonmail.com,31531.86,20128.99,4263.36,6697.75,32947.01,39372.26,33255.4
emily.johnson27@gmail.com,28762.37,19824.73,5206.08,746.04,40231.85,44873.72,43715.21
emily.smith72@gmail.com,3806.54,114.5,21054.45,8230.28,32933.75,8295.73,6945.63
john.smith91@protonmail.com,30931.06,33573.33,41203.76,47889.9,40162.56,14142.05,304.17
chris.wilson89@yahoo.com,39163.44,43525.98,37099.93,36489.23,5043.66,31393.09,19479.86
lisa.johnson27@outlook.com,28436.52,14737.29,43233.68,11862.93,47237.29,11896.48,12026.74
david.wilson65@yahoo.com,5842.08,14817.78,11609.68,41351.43,33048.37,11343.31,10751.3
jane.brown92@outlook.com,34051.46,24191.26,43156.43,13222.99,33784.69,33780.98,19195.05
robert.rodriguez78@gmail.com,2980.54,31064.5,17528.26,1584.02,36779.06,23495.72,15802.06
david.jones18@outlook.com,46027.41,22981.28,39634.65,37700.33,36483.76,15035.64,8817.49
michael.garcia80@yahoo.com,39639.27,12927.23,36175.48,22000.91,33383.64,45214.09,852.17
lisa.miller57@outlook.com,3039.44,30404.12,18281.02,19403.57,28495.87,1254.2,13345.35
sarah.williams87@gmail.com,5292.5,16441.96,2045.49,9315.81,8653.83,39660.1,29760.38
john.wilson43@yahoo.com,4096.37,4263.86,29339.49,6911.89,34162.23,9378.65,13792.41
david.brown54@protonmail.com,19115.22,49659.23,28914.43,49084.83,357.54,15814.41,28672.91
john.miller57@gmail.com,32413.53,28710.8,48207.39,39441.45,862.46,5950.04,25005.81
chris.brown69@outlook.com,24615.5,24695.6,23913.83,19967.87,12538.18,2426.83,30616.15
robert.garcia4@gmail.com,38275.17,12645.79,32390.98,37381.35,29815.43,28130.16,25369.59
sarah.johnson10@outlook.com,37617.6,11910.29,42031.47,44208.51,30407.58,17695.98,37595.92
robert.brown42@outlook.com,27589.93,15542.71,41573.08,36843.74,10402.24,22029.54,1523.27
michael.rodriguez31@yahoo.com,39497.82,25086.46,47376.21,12431.24,36543.7,38128.79,6849.87
jane.garcia31@gmail.com,28273.82,4371.41,49471.89,19842.08,49359.66,45783.89,37851.36
david.smith53@yahoo.com,34693.52,1371.87,18563.78,34221.33,46573.41,22803.77,33969.02
emily.miller98@outlook.com,37451.92,17853.54,34610.35,1741.48,38497.19,39289.13,10315.77
alex.williams79@gmail.com,41744.93,48373.85,46686.86,29247.63,17261.77,21120.38,4188.98
david.smith41@outlook.com,10519.23,10235.79,4379.75,33619.99,6144.01,9789.48,37160.21
david.garcia41@protonmail.com,21700.38,27503.1,2011.61,11829.45,44584.94,44303.76,19235.66
sarah.rodriguez28@protonmail.com,30766.15,40306.79,30245.33,13303.51,2224.69,37337.45,15566.61
emily.johnson76@outlook.com,8764.94,35473.79,43803.57,40076.41,12121.87,20740.0,3837.03
alex.davis43@yahoo.com,28864.43,28310.32,5872.34,47264.45,29699.3,49722.62,48201.31
david.rodriguez5@gmail.com,1378.08,27358.8,46807.14,20530.55,49495.98,17874.75,8072.42
robert.brown80@yahoo.com,7812.24,2376.1,25904.38,17037.11,9079.07,8162.68,23365.75
michael.garcia30@outlook.com,19421.33,42962.27,4795.05,12515.64,18057.22,47706.77,28409.75
john.miller48@yahoo.com,46292.36,17054.65,45539.65,34714.95,18222.51,35203.36,33315.36
robert.williams75@outlook.com,49606.24,20057.92,1339.54,30449.09,20530.9,41444.87,13039.68
emily.miller34@protonmail.com,2030.36,14945.03,10457.6,1799.49,46001.2,23461.25,2158.36
emily.smith77@outlook.com,26313.99,8714.96,31327.2,16934.25,42562.77,7228.12,47480.19
robert.rodriguez8@yahoo.com,19847.06,5686.89,17851.92,28144.85,8385.97,15515.77,33608.65
lisa.johnson88@outlook.com,17150.54,9795.82,27950.3,10083.58,44862.98,30167.87,9683.11
jane.williams45@protonmail.com,45824.06,4933.31,35373.09,37672.32,7601.0,10788.45,24206.04
chris.williams46@gmail.com,32199.01,25505.73,34810.57,39984.83,20828.49,30008.3,44455.98
david.wilson73@protonmail.com,1650.09,35553.44,36227.3,11595.76,13827.86,22861.36,3562.39
david.davis81@yahoo.com,33653.39,46266.91,9320.74,33777.85,38050.43,30780.46,10353.1
jane.garcia82@outlook.com,24672.39,8777.2,584.88,25044.05,46081.76,22138.39,36339.32
john.jones83@protonmail.com,7667.84,2589.64,16406.97,44431.68,9018.81,488.53,10841.32
lisa.williams56@yahoo.com,5088.52,13871.75,19068.57,3999.38,46514.08,25548.03,39484.98
robert.johnson85@yahoo.com,45168.33,15051.98,48270.74,7425.41,6537.1,30692.58,48231.35
robert.johnson64@outlook.com,40628.41,574.93,20309.81,42826.69,37605.01,1838.2,17481.27
michael.wilson25@outlook.com,25982.05,40276.03,36233.97,44893.76,19912.47,45045.97,2624.8
robert.johnson35@gmail.com,36674.41,36946.9,35004.8,28256.64,10235.53,37407.21,30169.8
sarah.wilson83@outlook.com,45704.04,36603.6,17204.12,48789.76,40928.43,18117.72,38707.33
chris.williams22@protonmail.com,15732.59,44419.6,46667.2,31516.52,45743.02,33903.78,21097.1
david.williams66@outlook.com,2600.13,27496.07,40467.45,36580.3,19237.67,18292.84,36242.85
emily.williams52@yahoo.com,42804.27,18307.77,26456.04,48158.78,17109.64,5407.5,6041.03
alex.miller26@gmail.com,21690.84,6610.83,3221.06,4664.7,38642.97,18735.45,4260.81
chris.smith67@outlook.com,39738.64,22979.83,26456.81,22129.56,7551.45,19787.11,40580.19
lisa.davis17@outlook.com,23229.61,18316.12,25123.01,23486.19,46744.61,45521.56,32861.01
robert.johnson54@outlook.com,11919.51,38518.14,39670.62,43005.62,27598.81,35470.04,7282.76
michael.miller56@outlook.com,45569.78,1675.11,1514.65,14467.74,29902.77,11272.88,18705.02
jane.wilson12@gmail.com,6786.06,10564.68,30103.35,1614.09,34839.03,44834.05,32891.26
chris.brown40@yahoo.com,32625.69,35369.0,49640.13,26756.08,44138.47,24631.83,28948.17
michael.garcia34@protonmail.com,18080.92,49795.23,757.49,15964.58,38331.39,17636.64,48610.05
john.wilson41@yahoo.com,26771.59,31654.36,35348.86,2599.72,14428.59,39703.49,4415.02
robert.rodriguez89@yahoo.com,42401.66,30485.27,47900.71,128.6,5275.21,36976.97,4104.39
lisa.smith41@protonmail.com,33550.56,716.02,2974.17,23901.77,49491.74,38509.87,15925.72
john.miller98@yahoo.com,23227.53,10452.18,11929.2,11065.76,25861.25,13716.39,39726.08
chris.williams6@gmail.com,44717.4,20562.05,27963.52,15633.55,48411.72,12284.75,34905.63
alex.williams20@yahoo.com,16638.0,10707.35,36110.88,28789.8,21661.09,6784.29,34874.51
michael.wilson36@protonmail.com,19246.94,148.45,22087.26,49155.15,10189.99,9095.23,18211.44
john.rodriguez74@yahoo.com,22197.44,48842.09,31454.66,8030.64,8042.29,43083.94,2401.95
john.smith32@yahoo.com,2414.61,48323.7,44805.73,43686.54,43169.97,28.04,48262.53
jane.wilson65@yahoo.com,34808.29,57.85,1113.4,33044.65,42864.97,32543.84,33815.37
michael.garcia23@gmail.com,40915.48,7647.81,17524.42,25172.43,39118.26,49179.8,5887.61
emily.johnson48@outlook.com,1167.49,40248.89,2510.45,44578.46,2101.26,17163.95,3904.18
jane.brown93@yahoo.com,9337.95,28181.61,14829.14,40105.26,2200.07,26878.07,1606.2
alex.davis49@outlook.com,18745.97,37766.14,43041.59,33252.16,12203.2,39890.2,42521.34
emily.davis2@yahoo.com,27911.84,46499.86,20770.65,10731.23,4658.74,47150.63,1013.83
sarah.garcia94@gmail.com,1422.94,35836.32,16136.07,11406.9,45009.32,42861.12,42681.19
lisa.davis25@yahoo.com,17396.29,38313.14,46374.28,26616.59,30887.81,16751.25,6100.81
robert.rodriguez55@gmail.com,37157.58,24119.08,30655.35,38670.27,30549.99,15255.05,33373.09
emily.smith76@gmail.com,894.85,22505.09,37522.56,46477.42,17803.47,70.77,38312.9
michael.miller60@protonmail.com,6119.32,40207.58,13228.54,44695.36,35681.98,11555.6,21216.19
chris.jones95@yahoo.com,25944.47,12892.63,560.26,32980.44,45350.99,22829.4,17906.26
sarah.garcia99@gmail.com,27471.8,25081.24,20366.43,14329.14,3933.78,2036.49,22756.38
emily.miller42@gmail.com,1498.15,17939.71,534.61,25865.31,21726.09,13370.64,19691.9
chris.jones35@gmail.com,21641.83,5344.96,2569.44,7638.36,10351.63,49395.77,28439.23
john.wilson30@outlook.com,7329.62,6886.0,32297.03,23586.14,3028.01,14642.25,20004.5
david.davis36@yahoo.com,16240.62,47450.71,8625.27,35114.88,12187.69,11042.32,17134.99
david.jones1@gmail.com,20390.65,41507.0,29798.98,32631.28,44860.7,6509.52,25416.06
john.garcia56@gmail.com,9887.18,13481.54,34496.33,32539.41,49166.49,10809.46,11203.4
john.garcia10@yahoo.com,32647.37,39568.63,17642.41,13801.95,3509.05,1549.67,33393.77
emily.jones77@gmail.com,26818.97,27386.42,30578.26,49891.75,14635.18,6722.45,5988.77
michael.brown83@protonmail.com,32449.35,17194.35,46836.65,29506.0,2226.06,24620.0,30493.24
michael.davis93@outlook.com,40534.41,15494.9,16170.91,11426.9,37877.4,41801.63,35111.91
sarah.miller76@gmail.com,10023.06,44416.34,35565.1,48713.6,8895.61,48808.26,47897.1
david.brown98@gmail.com,23603.01,12470.58,15937.05,20328.0,34383.91,13904.04,30112.64
robert.williams86@protonmail.com,20059.85,4177.67,19268.02,49505.28,42321.88,19138.55,21392.32
michael.miller35@gmail.com,49990.46,31695.41,38814.66,23891.23,40733.61,17746.4,42078.75
alex.wilson40@yahoo.com,46210.47,3043.99,43063.48,8106.42,17068.44,17526.6,33394.68
chris.smith96@yahoo.com,13671.94,30106.3,10317.59,43522.66,35215.74,12219.81,30222.92
emily.johnson91@protonmail.com,19346.16,4107.24,35938.97,46422.49,35445.23,8303.41,6186.93
lisa.miller85@protonmail.com,7774.76,2059.9,39308.84,36437.69,36692.07,37341.68,39720.0
emily.garcia14@gmail.com,12233.41,25434.19,31501.34,16339.1,33747.34,23126.43,21790.08
chris.jones6@protonmail.com,25503.71,13304.99,19974.13,28117.45,29671.42,29648.92,9553.12
david.brown88@gmail.com,37393.68,9390.56,40442.08,19101.06,37097.67,26621.29,28656.86
jane.smith17@protonmail.com,15900.67,13996.19,17092.32,35924.94,26198.38,5239.24,24687.71
robert.jones29@outlook.com,3746.38,9197.31,29551.85,20177.0,28456.63,12502.58,14353.7
jane.rodriguez28@protonmail.com,43634.44,25319.97,19678.68,16405.65,48711.49,20561.82,19275.9
john.wilson28@gmail.com,10171.22,43434.13,18583.98,44160.02,25366.7,29411.36,46144.15
john.davis23@gmail.com,8334.71,4280.03,8441.98,20110.6,33685.06,18642.2,34098.96
jane.garcia77@gmail.com,23185.49,24563.6,19184.82,16809.24,31136.18,1860.05,39095.7
robert.jones2@outlook.com,34300.38,4309.85,1685.23,21220.28,3266.41,6740.02,19204.14
sarah.garcia99@yahoo.com,11375.74,38860.82,3594.11,7164.57,47333.25,24679.85,32320.5
lisa.garcia57@protonmail.com,36999.22,9158.7,5331.11,10652.97,42011.82,929.78,23720.46
robert.rodriguez83@gmail.com,40451.96,45223.17,17615.45,39886.7,27615.62,40375.85,26328.71
alex.wilson17@outlook.com,11405.67,12130.15,16174.57,28551.6,7651.82,39784.99,4592.92
john.brown89@outlook.com,25318.94,43523.18,42823.21,43697.27,38910.37,17229.94,24799.62
michael.rodriguez71@protonmail.com,4741.1,32215.91,31218.52,44535.09,48692.39,5456.71,28895.6
emily.johnson61@protonmail.com,720.61,23596.87,16594.75,13876.17,4319.92,10150.49,39527.64
sarah.rodriguez15@gmail.com,11988.03,15900.43,31598.92,45235.39,48332.91,35799.79,30667.22
jane.smith44@protonmail.com,32733.96,35207.54,39932.22,47666.9,37478.78,20605.5,32665.79
robert.wilson87@protonmail.com,49630.17,13076.14,11731.03,46602.13,32302.03,18221.47,5321.12
alex.garcia41@protonmail.com,37396.29,15583.41,6421.6,25669.68,48961.59,43322.58,26809.84
john.jones43@yahoo.com,566.35,48176.45,35200.24,21384.27,21036.03,8860.68,41942.77
emily.garcia19@outlook.com,35430.88,28401.06,24886.06,3232.96,6421.37,438.95,9930.52
sarah.brown4@gmail.com,25603.8,40735.05,21180.26,37615.94,2355.55,22817.35,42268.19
michael.rodriguez65@gmail.com,41836.04,33704.33,21393.71,20067.68,13340.75,47766.18,36621.06
john.rodriguez4@yahoo.com,31177.18,16408.07,37302.12,21823.9,18744.12,1180.29,10505.98
lisa.brown71@protonmail.com,34294.92,46951.47,40606.83,12782.14,6476.18,37298.95,49248.78
alex.jones35@gmail.com,5616.02,37641.86,25024.38,3951.24,34554.64,6147.56,29747.6
robert.williams29@yahoo.com,4283.14,7785.13,5572.62,27040.08,46667.62,25911.37,37821.16
sarah.williams58@gmail.com,6344.03,31271.27,49160.84,29063.34,33159.88,35148.94,27454.12
emily.wilson25@gmail.com,35109.71,24320.75,18937.14,30270.38,3006.69,5509.59,39377.19
david.williams25@yahoo.com,49596.98,41070.21,25643.55,19581.1,29187.33,20608.88,1647.93
michael.miller52@yahoo.com,40069.53,3369.17,10578.96,28362.21,49870.04,2555.69,27203.61
emily.rodriguez9@gmail.com,32528.79,24867.01,29620.64,42395.69,16981.92,12934.24,17333.56
john.miller51@outlook.com,18118.07,23722.76,2689.78,19026.4,22442.27,34296.56,3610.97
michael.smith24@yahoo.com,40135.01,1091.36,10525.67,7254.68,36997.89,24311.77,23549.25
emily.garcia76@yahoo.com,34821.23,24447.02,32673.81,5112.81,2008.61,20952.06,1902.94
david.jones86@protonmail.com,7994.1,3438.95,43467.5,35980.41,22847.2,43119.3,7439.91
david.smith90@protonmail.com,15468.89,43656.29,33160.28,14510.07,2080.29,17518.71,32383.42
michael.garcia76@yahoo.com,32367.23,36366.79,18740.91,29874.54,31710.28,27975.59,23032.77
emily.johnson54@yahoo.com,23234.69,23284.56,29500.37,49351.39,233.19,39994.24,46620.92
chris.wilson61@gmail.com,27578.59,35143.42,42123.71,46469.56,5759.57,46406.37,46368.47
david.johnson16@outlook.com,1653.15,20693.97,20825.7,3762.48,3993.7,4158.12,22706.35
jane.jones78@protonmail.com,21200.7,34562.47,8244.61,43884.78,31347.46,40046.39,23808.08
david.brown73@yahoo.com,44271.52,16054.8,11472.25,47350.75,9721.38,32016.03,20708.06
lisa.garcia97@gmail.com,27319.17,11993.13,35391.6,48197.07,33341.13,42810.06,9181.03
john.miller21@yahoo.com,20699.78,29433.6,41694.07,16372.43,46632.37,25333.54,32616.13
emily.garcia43@outlook.com,32351.14,20924.22,46631.38,30362.08,13363.06,38317.72,15764.65
lisa.smith48@gmail.com,33653.51,26707.81,9868.47,9808.05,7709.3,21281.07,11580.93
lisa.miller42@outlook.com,17352.84,19477.7,36966.1,6231.19,19397.99,24453.48,4747.24
emily.williams15@protonmail.com,2567.86,49433.19,43832.87,5910.81,10360.23,24975.5,7453.27
jane.davis88@yahoo.com,23752.16,42102.46,9698.24,9693.55,46848.3,17475.67,23276.39
sarah.johnson94@outlook.com,2351.57,32009.66,43890.81,42041.98,14570.6,36327.15,20332.2
alex.jones68@outlook.com,2953.23,31073.99,15549.19,31657.52,28427.84,41490.0,18137.86
chris.johnson66@yahoo.com,5545.39,44267.93,38922.88,44449.67,16257.93,5800.99,14515.22
robert.johnson29@gmail.com,26622.72,37412.11,21268.65,37102.53,46876.72,41526.05,29890.36
john.wilson73@protonmail.com,48672.0,38407.23,7919.65,12333.82,23414.42,16938.76,3236.07
chris.davis12@gmail.com,12507.74,5231.36,46348.85,40881.21,37745.69,24417.85,9621.67
chris.rodriguez78@yahoo.com,43895.06,32410.55,45549.93,32927.76,33890.98,5405.68,46744.74
david.wilson79@gmail.com,39340.1,20026.83,27166.72,5719.26,17311.11,48129.23,12089.38
john.garcia85@yahoo.com,45463.81,33496.47,16634.0,27324.96,9967.52,25518.73,23047.27
sarah.rodriguez90@yahoo.com,12527.44,21704.95,13289.46,45261.34,2905.29,17034.57,1817.79
david.jones17@protonmail.com,32126.11,15840.42,4473.7,48812.21,19999.64,39841.53,34375.04
sarah.rodriguez34@yahoo.com,8736.77,48670.7,31370.82,6480.0,25080.03,22426.18,29926.07
robert.miller76@outlook.com,38393.86,28808.78,1748.11,24284.17,36506.31,43778.93,3042.7
robert.garcia18@outlook.com,5912.77,16724.39,41408.84,371.98,27324.02,40159.2,43374.55
michael.miller71@protonmail.com,27588.35,7131.32,21997.54,44546.91,30382.8,33355.48,28802.79
chris.wilson75@gmail.com,2601.54,20606.39,5535.78,32512.14,14200.1,47371.85,49256.58
michael.williams22@yahoo.com,49834.13,30745.21,21554.14,20496.36,4557.79,19220.21,38612.6
david.miller46@outlook.com,14838.5,10218.73,10164.5,33967.11,20529.98,2360.68,6119.48
john.davis18@protonmail.com,3015.21,28358.02,22279.5,20117.83,43372.22,40872.84,10781.65
michael.brown80@yahoo.com,32497.86,44553.42,6792.56,18618.11,14340.26,21777.3,31754.49
lisa.johnson96@protonmail.com,8344.96,5209.26,27397.26,15433.95,4909.31,28992.47,15361.43
chris.jones17@outlook.com,11962.46,42178.46,12455.64,34740.56,45378.95,24744.94,4755.9
michael.jones15@outlook.com,19829.19,36065.31,24422.49,15838.1,39136.55,26023.47,23770.72
jane.smith86@yahoo.com,22147.42,24078.2,32937.29,14131.53,44474.62,34627.19,38860.5
john.davis79@gmail.com,25282.68,44573.09,31891.36,15043.86,1031.79,17839.77,33469.65
alex.johnson80@outlook.com,44049.07,2561.87,17366.72,42281.96,38980.5,855.14,33436.83
emily.jones29@gmail.com,20510.63,4734.56,21521.17,7403.66,42226.96,13665.44,21346.77
david.williams4@gmail.com,45196.07,26107.16,33449.73,21847.0,11917.93,20887.53,14857.63
michael.wilson47@outlook.com,20506.66,6138.48,5862.26,39451.11,14955.47,22855.43,48701.61
lisa.johnson79@gmail.com,47119.54,19930.48,43101.2,49260.4,38439.74,42373.57,23707.91
sarah.miller69@protonmail.com,16605.78,28909.52,19883.16,41853.0,3651.8,7667.37,31366.24
emily.wilson86@outlook.com,32914.13,20115.31,45679.24,7981.42,807.85,36956.95,29709.2
lisa.davis64@yahoo.com,5778.84,40342.97,40845.86,48809.55,41513.45,21994.99,35394.32
alex.rodriguez42@outlook.com,28446.21,25004.05,19701.19,28436.96,982.58,21989.41,33459.37
alex.smith69@protonmail.com,5577.71,10013.89,37165.4,23003.03,45143.07,49077.58,33908.76
david.davis36@protonmail.com,25562.96,41188.17,4686.27,16070.44,13037.99,24596.93,21396.16
john.rodriguez7@outlook.com,12948.63,36158.86,42341.35,26979.36,35188.25,19451.1,48543.4
robert.jones53@outlook.com,6854.93,28882.5,18782.87,2112.89,32520.02,33963.75,25406.92
lisa.jones17@protonmail.com,18008.04,18376.66,25546.66,49553.47,42448.81,31231.83,13029.0
sarah.davis82@protonmail.com,4677.48,17447.9,41570.56,46858.51,7991.13,46103.54,12909.96
sarah.davis45@protonmail.com,38153.97,26746.27,34183.73,6274.82,24158.25,12165.38,18765.7
jane.garcia55@outlook.com,34972.87,14351.56,35125.57,26206.18,12462.06,7838.42,35992.42
